id карточки,id связи с точкой (поле id в выгрузке),id точки,Координаты точки,Кадастровый номер ОКСа,Наименование ОКСа,Площадь ОКСа,Адрес ОКСа из ГКН,Иной найденный адрес,Комментарий,Инвентарный номер БТИ,Иные сведения ОКС,Кадастровый номер ЗУ,ВРИ,Площадь ЗУ,Адрес ЗУ из ГКН,Район/округ,Поселение,Населенный пункт,Эл# план стр#,Улица,Номер здания,Адрес ФИАС,Полнота исходного адреса,Почтовый индекс,Номер заявки в РЛДД,Дата заявки,Дата передачи в ОМС для внесения а,ОКТМО,Код ФИАС,Код КЛАДР,ОКАТО,Статус,Объект отмечен на отправку,Объект адресации в ФИАС,Признак принадлежности объекта,"Дата документа, на основании котор","Номер документа, на основании кото",Объект отправлен,Результат получен,Дата отправки,Дата получения результата,Статус техпроцесса Адресации,Дата создания карточки,ФИО пользователя создавшего карточку,Дата последней версии строки,Тип последнего изменения,Дата отчета Желтые,Дата отчета Синие,Дата отчета Зеленые,Для загрузки в РГИС,Stamp,Ошибка,Автор изменения строки
1246705410,753525861,564492159,POINT(37.7509062566446 55.5741688105507),50:21:0040109:496,жилой дом,183.2,"Московская область,Ленинский р-н,Совхоз имени Ленина с/п,Малое Видное д,Садовая (ТЛПХ Подлипки тер) ул,Совхоз им. Ленина с/п,43",,,,,50:21:0040109:285,Для ведения личного подсобного хозяйства,1500,"Московская область, Ленинский район, сельское поселение Совхоз им. Ленина, деревня Малое Видное, ТЛПХ ""Подлипки"", участок 43",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,May 26 2020  2:04PM,Макеева Надежда Михайловна,6/11/2020,2,Май 2020,,,,,,MOBTI\s.pakhomov
719073769,719073769,564420257,POINT(37.6873466886837 55.5427919978706),,,,,"Российская Федерация, Московская область, Ленинский муниципальный район, городское поселение Видное, г. Видное, ул. Центральная, дом 9/1",,,,50:21:0010211:468,Для ведения личного подсобного хозяйства,92.4,"Московская область, Ленинский муниципальный район, городское поселение Видное, г. Видное, ул. Центральная, участок № 9",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Feb 22 2020  9:48AM,Администратор,6/13/2020,2,,,,,,,MOBTI\s.pakhomov
668963268,668963268,564420259,POINT(37.6873276327359 55.542673721379),50:21:0010130:378,Акт определения кадастровой стоимости объектов недвижимости,204.6,"Российская Федерация, Московская область, Ленинский муниципальный район, городское поселение Видное, г. Видное, ул. Центральная, дом 9/1",,,,,50:21:0010211:468,,164.3,"Московская область, Ленинский муниципальный район, городское поселение Видное, г. Видное, ул. Центральная, участок № 9",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/11/2020,2,,,,,,,MOBTI\s.pakhomov
668963299,668963299,564420263,POINT(37.686569458308 55.5429902778115),50:21:0010130:390,Мастерская,102.1,"обл. Московская, р-н Ленинский, г. Видное, ДСК ""им. 12 Декабря"", ул. Центральная",,,,,50:21:0010140:83,,47.3,"обл. Московская, р-н Ленинский, г. Видное-2, ДСК ""им.12 Декабря"", ул. Центральная, дом 7/15",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/11/2020,2,,,,,,,MOBTI\s.pakhomov
919726630,753224921,564420265,POINT(37.686069746987 55.5429577196256),50:21:0010212:1232,объект индивидуального жилищного строительства,95.4,"Московская область, Ленинский район, г. Видное, ул. Центральная, д. 7/15",,,,,50:21:0010130:206,Для ведения личного подсобного хозяйства,158,"обл. Московская, р-н Ленинский, г. Видное-2, ул. Центральная, дом 7/15а",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Apr 13 2020  1:28PM,Макеева Надежда Михайловна,6/11/2020,2,Апрель 2020,,,да        ,,,MOBTI\s.pakhomov
918158750,763256591,564502793,POINT(37.6862075555103 55.5386744568158),,,,,"Московская область, Ленинский район, г.Видное, ул. Пушкина, д.7/2",,,,50:21:0010143:133,Для ведения личного подсобного хозяйства,50,"обл. Московская, р-н Ленинский, городское поселение Видное, г. Видное, ул. Пушкина, уч-7/2е",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Apr 12 2020  3:07PM,Макеева Надежда Михайловна,6/11/2020,2,Апрель 2020,,,,,,MOBTI\s.pakhomov
918153490,763260711,564502795,POINT(37.6853125560609 55.5388042745213),50:21:0000000:5817,жилой дом,75.7,"Московская область, Ленинский район, г.Видное, ул.Пушкинская, д.3",,,,,50:21:0010143:282,.,232.96,"Московская область, р-н Ленинский, г. Видное, ул. Пушкинская, д. 3",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Apr 12 2020  2:54PM,Макеева Надежда Михайловна,6/11/2020,2,Апрель 2020,,,,,,MOBTI\s.pakhomov
719110549,719110549,564502811,POINT(37.6841729974 55.5389192991992),,,,,"обл. Московская, р-н Ленинский, г. Видное, ул. Пушкинская, уч.№45/1",,,,50:21:0010142:51,Для ведения личного подсобного хозяйства,44.9,"обл. Московская, р-н Ленинский, г. Видное, ул. Пушкинская, уч.№45/1",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Feb 22 2020  9:48AM,Администратор,6/11/2020,2,,,,,,,MOBTI\s.pakhomov
918189900,763262781,564502825,POINT(37.6840607680956 55.5380975297716),50:21:0000000:31061,жилой дом,100.4,"Московская область, Ленинский район, г. Видное, ул. Гоголевская, д. 1/2",,,,,50:21:0010142:69,Для ведения личного подсобного хозяйства,600,"обл. Московская, р-н Ленинский, г. Видное, ул. Гоголевская, дом 1/2",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Apr 12 2020  4:09PM,Макеева Надежда Михайловна,6/11/2020,2,Апрель 2020,,,,,,MOBTI\s.pakhomov
668976181,668976181,564502829,POINT(37.6853172583202 55.5383841306098),50:21:0010143:274,Акт определения кадастровой стоимости объектов недвижимости,350,"Московская область,  Ленинский район, вблизи г. Видное,  Пушкина","Московская область,  Ленинский район, вблизи г. Видное,  Пушкина",,,,50:21:0010143:271,ведение личного подсобного хозяйства,238.5,"Московская область, Ленинский район, городское поселение Видное, г.Видное, ул.Пушкина",Ленинский городской округ,,,,,,,,,,,,,,,,Синяя точка,да,да,,,,,,,,,Jan 18 2020 10:41PM,Администратор,6/11/2020,2,Март 2020,Март 2020,,,,,MOBTI\s.pakhomov
719091139,719091139,564492161,POINT(37.7491996525933 55.5735685559484),,,,,"Московская область,  Ленинский район, сельское поселение Совхоз им. Ленина, д. Малое Видное, тер. ТЛПХ Подлипки, ул. Садовая, д. 51",,,,50:21:0040109:375,личное подсобное хозяйство,30,"Московская область, Ленинский район, сельское поселение Совхоз им. Ленина, деревня Малое Видное, ТЛПХ ""Подлипки"", участок 51",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,Feb 22 2020  9:48AM,Администратор,6/13/2020,2,,,,,,,MOBTI\s.pakhomov
1246385050,763234521,564492167,POINT(37.7491163396038 55.5738007070832),50:21:0000000:1420,Здание (Жилой дом),437.1,"Картинский с.о, д Малое Видное, ул. Садовая, дом 50",,,,,50:21:0040109:33,Для ведения личного подсобного хозяйства,1500,"обл. Московская, р-н Ленинский, с/о Картинский, ТЛПХ ""Подлипки"", уч.№50",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,May 26 2020  1:00PM,Макеева Надежда Михайловна,6/11/2020,2,Май 2020,,,,,,MOBTI\s.pakhomov
1246096660,753532381,564492169,POINT(37.7476165075817 55.5740794569468),50:21:0040109:484,жилой дом,92.9,"Московская область,Ленинский р-н,Совхоз имени Ленина с/п,Малое Видное д,ТЛПХ Подлипки тер,81",,,,,50:21:0040109:801,Для ведения личного подсобного хозяйства,501,"Московская область, Ленинский  район, сельское поселение Совхоз им. Ленина, деревня Малое Видное, ТЛПХ ""Подлипки""",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,May 26 2020 12:04PM,Макеева Надежда Михайловна,6/11/2020,2,Май 2020,,,,,,MOBTI\s.pakhomov
1246116750,763227151,564492171,POINT(37.7483830557972 55.5741045551667),50:21:0040109:900,Дом,50,"Московская область,Ленинский р-н,Совхоз имени Ленина с/п,Малое Видное д,ТЛПХ Подлипки тер,79",,,,,50:21:0040109:376,Для ведения личного подсобного хозяйства,1500,"Московская область, Ленинский район, д. Малое Видное, ТЛПХ ""Подлипки"",  уч. 79",Ленинский городской округ,,,,,,,,,,,,,,,,Желтая точка,,,,,,,,,,,May 26 2020 12:08PM,Макеева Надежда Михайловна,6/11/2020,2,Май 2020,,,,,,MOBTI\s.pakhomov
